B1,B2,B3,B4,B5,B6_VCID_2,B7,system:index,STATE,ELEV_IN_FT,POP_2010,id
42,42,44,49,52,203,46,0,ND,1611,40888,53
38,35,36,53,53,203,40,1,ND,830,52838,101
38,38,40,49,54,200,45,2,ND,1407,15427,153
40,38,39,49,49,206,38,3,ND,902,105549,177
39,41,44,50,57,205,48,4,ND,2411,17787,192
40,38,38,42,41,204,35,5,ND,1647,18331,199
37,33,33,44,38,203,28,6,ME,115,33039,238
35,29,27,32,29,199,23,7,NY,138,19989,296
30,26,22,57,36,200,23,8,NY,295,11128,297
31,27,24,60,41,201,24,9,ME,121,19136,302
35,31,29,34,28,199,22,10,ME,108,15722,305
37,36,36,57,44,201,32,11,WI,758,14570,308
33,31,28,66,50,200,32,12,WI,594,11346,309
34,30,29,32,31,202,26,13,SD,1480,13646,313
39,37,37,47,44,206,33,14,ME,190,23055,319
37,32,32,37,30,203,25,15,ME,217,36592,320
31,28,25,63,46,203,26,16,ME,62,66194,327
30,26,21,55,38,200,20,17,ME,23,25002,328
36,32,32,39,37,201,28,18,ME,66,17494,329
46,45,46,53,43,204,30,19,ME,69,21277,342
31,27,26,51,38,199,26,20,ME,66,18482,343
35,29,27,32,23,199,19,21,NY,344,14700,345
34,29,27,38,32,200,25,22,NY,361,11896,347
35,31,30,44,36,201,25,23,NY,285,18142,348
28,23,19,57,35,199,17,24,NY,456,33725,349
36,31,30,35,28,199,22,25,NY,686,27687,367
39,33,30,39,34,200,24,26,NY,299,26586,369
30,25,22,34,24,194,18,27,NY,614,21165,370
37,34,33,43,38,202,31,28,NY,614,50193,371
37,33,32,45,40,203,31,29,NY,574,31568,372
38,34,34,41,40,203,32,30,NY,505,210565,373
33,31,30,59,46,203,30,31,MI,643,72125,374
38,35,33,51,38,203,25,32,NY,820,15665,375
38,33,29,43,36,202,28,33,NY,492,10224,377
32,27,26,42,31,202,23,34,NY,397,145170,378
42,41,43,52,54,202,44,35,IA,1129,28079,380
39,37,37,50,49,205,38,36,IA,1319,11233,381
45,40,39,58,49,203,34,37,NY,430,11393,384
37,33,31,47,40,202,29,38,NY,892,15465,385
39,39,41,66,59,200,39,39,NY,600,261310,386
31,29,25,54,43,202,25,40,NY,623,18141,387
31,27,23,51,34,195,23,41,NY,361,18620,391
30,27,24,70,43,200,25,42,NY,787,10545,392
30,29,26,49,39,187,25,43,NY,443,13261,393
40,36,33,51,37,200,25,44,NY,243,66135,395
33,30,28,68,49,202,29,45,IA,1421,10600,397
32,27,24,43,31,203,21,46,NY,1112,13901,405
36,34,35,57,54,204,39,47,MI,932,13498,407
32,26,25,28,25,197,20,48,MA,43,76377,408
33,29,27,40,32,204,23,49,MA,36,90329,409
35,30,28,39,30,197,21,50,MA,13,41340,410
35,31,29,45,40,203,30,51,MA,30,39502,411
31,26,23,45,29,197,18,52,MA,56,28789,412
29,24,19,46,27,195,16,53,MA,36,17416,413
29,22,18,42,25,193,14,54,MA,23,51251,414
38,36,35,58,50,201,34,55,WI,715,26197,416
36,30,29,56,41,200,27,56,NY,148,97856,417
39,35,33,38,35,202,28,57,NY,98,16168,418
40,29,28,37,30,203,30,58,NY,1129,19204,419
50,50,50,73,59,201,38,59,MA,722,13708,423
31,25,21,32,25,194,15,60,MA,66,41667,425
51,48,50,75,81,200,60,61,MA,118,106519,426
34,30,27,48,34,200,24,62,MA,390,38499,427
34,28,27,33,24,193,21,63,MA,66,60632,428
30,24,20,43,25,193,15,64,MA,16,105162,429
37,31,29,35,32,205,26,65,MA,16,59450,430
34,32,29,54,42,204,27,66,MA,16,56173,431
28,23,18,54,33,195,17,67,MA,59,26983,432
29,26,24,57,38,201,22,68,MA,98,85146,433
37,33,31,35,27,192,21,69,MA,479,181045,434
37,33,32,46,35,200,25,70,MA,453,40318,435
39,36,35,47,41,202,31,71,MA,1070,20228,436
34,29,27,45,29,203,19,72,MA,390,40759,437
36,32,32,38,37,202,29,73,IA,620,57637,438
38,35,34,66,52,201,34,74,IA,1115,25206,439
39,40,42,71,66,204,44,75,IA,856,68406,440
39,35,34,44,38,200,28,76,NY,410,30014,442
36,33,32,44,38,204,29,77,NY,932,11183,443
33,28,25,46,36,201,24,78,NY,617,12563,445
32,31,28,60,48,201,32,79,NY,1378,31146,446
31,29,26,66,40,200,24,80,IA,1201,82684,447
27,20,16,47,25,186,12,81,MA,249,28549,451
34,31,30,40,39,203,30,82,NY,1447,14452,452
28,21,18,17,16,191,12,83,MA,46,617594,455
31,25,22,28,22,194,16,84,MA,39,35177,456
31,26,22,52,32,195,18,85,MA,10,51755,457
40,36,36,43,44,204,36,86,MI,725,19435,459
32,25,23,37,29,201,20,87,NY,866,47376,460
40,40,39,48,50,203,40,88,MA,30,92271,461
33,27,25,36,28,192,19,89,MA,85,55298,462
30,26,22,44,36,201,22,90,MA,141,41094,463
28,22,20,61,37,195,20,91,MA,85,28391,464
30,24,23,51,37,197,23,92,MA,190,39880,465
40,38,35,44,44,200,34,93,MA,62,153060,466
36,31,29,35,31,202,26,94,MA,112,93810,467
37,37,37,72,56,203,36,95,IA,810,126326,471
34,29,27,47,37,202,26,96,NY,853,29200,472
33,30,27,53,44,200,27,97,PA,653,101786,478
44,44,48,57,62,205,48,98,IA,1273,10103,490
32,26,22,40,27,198,18,99,NY,197,23893,493
47,45,46,52,55,202,43,100,IL,587,2695598,494
38,37,36,60,52,201,35,101,IL,810,11131,495
30,29,25,66,50,202,28,102,MA,115,43593,496
34,30,29,31,21,192,17,103,MA,121,88857,497
37,31,29,38,30,201,21,104,NY,135,15541,499
34,29,26,54,38,200,24,105,NY,200,32736,500
32,28,26,58,40,202,24,106,CT,56,51252,502
45,41,39,60,47,202,33,107,IA,587,26885,507
37,35,36,57,46,200,33,108,IA,669,67862,532
34,32,31,58,49,201,33,109,OH,617,18577,533
37,32,32,45,41,202,31,110,OH,692,47159,539
44,41,40,51,57,204,45,111,OH,676,19563,542
27,24,18,76,48,196,22,112,OH,764,12750,546
37,34,35,44,42,204,33,113,OH,659,22268,547
36,33,32,60,48,203,31,114,OH,623,14171,549
35,32,31,48,40,202,28,115,PA,1096,13388,558
35,32,30,48,38,203,27,116,OH,633,14286,569
39,37,38,44,46,205,39,117,OH,604,20291,570
31,28,24,55,40,202,23,118,OH,610,287208,572
30,24,21,46,31,193,19,119,CT,49,20732,574
35,29,27,36,29,196,21,120,CT,23,29257,584
35,29,27,37,30,200,23,121,NY,558,28086,585
37,30,27,42,30,195,23,122,NY,131,28866,586
29,25,21,49,30,199,20,123,OH,755,19093,588
37,33,32,42,38,204,30,124,OH,889,13656,590
41,41,43,57,60,203,45,125,OH,1191,19400,591
38,35,35,44,41,203,32,126,OH,764,11169,592
37,35,33,67,47,202,29,127,OH,797,19212,594
37,32,30,33,29,203,22,128,OH,653,396815,596
29,25,23,57,37,199,22,129,OH,942,46121,597
31,26,24,30,27,203,21,130,OH,686,17843,599
40,37,37,53,51,205,37,131,OH,617,48920,600
35,31,29,37,34,204,27,132,OH,745,16826,601
40,37,36,44,39,205,30,133,OH,955,28849,602
32,28,26,59,45,202,29,134,OH,702,52131,608
37,38,36,68,55,201,35,135,OH,1033,14001,610
34,32,30,55,46,204,31,136,OH,896,23138,611
40,39,39,50,49,205,40,137,OH,1086,19155,613
30,26,22,61,41,201,24,138,OH,853,15946,614
36,31,29,43,36,203,27,139,PA,1660,13070,618
52,50,52,63,59,204,40,140,OH,692,30028,621
29,26,24,64,48,203,24,141,OH,633,20623,623
36,33,32,42,37,204,27,142,PA,518,29381,637
40,38,37,61,49,205,33,143,OH,689,12021,640
33,29,28,49,35,200,23,144,OH,669,21193,641
30,26,23,62,43,200,25,145,OH,610,22581,642
32,27,24,35,28,198,20,146,OH,738,54533,643
33,30,28,65,51,203,29,147,OH,610,64097,644
33,30,28,52,38,200,26,148,OH,728,29465,645
38,36,35,59,51,204,37,149,IA,971,14782,648
37,35,35,49,47,206,39,150,IA,840,11463,650
39,37,38,46,47,203,35,151,OH,886,41557,652
39,37,36,51,46,204,35,152,OH,627,16734,653
30,26,23,50,37,197,22,153,PA,1070,10372,671
36,30,28,34,29,193,21,154,PA,46,1526006,673
41,38,35,61,51,203,35,155,PA,13,33972,690
39,36,36,51,43,204,31,156,PA,49,10687,695
36,29,27,39,30,191,21,157,PA,135,10620,700
39,36,35,51,42,202,30,158,PA,112,11443,715
31,25,22,42,30,195,20,159,NJ,95,17613,730
33,30,27,65,45,202,25,160,NJ,59,11583,731
35,31,32,41,37,203,30,161,PA,1076,16220,732
34,30,26,54,34,199,21,162,PA,1657,25340,753
36,31,31,37,32,203,25,163,PA,538,13182,756
34,29,28,35,29,201,21,164,PA,568,10465,761
32,26,23,31,22,198,16,165,PA,548,41498,777
33,25,23,26,22,196,18,166,NY,112,67292,781
38,32,31,32,30,201,24,167,NY,85,77062,782
39,33,31,35,29,197,23,168,NY,128,23583,783
30,24,21,35,25,192,17,169,NY,26,15720,784
34,31,28,36,29,195,23,170,OH,961,199110,791
32,29,26,45,39,201,26,171,OH,971,26550,792
37,34,33,56,49,204,34,172,OH,1027,49652,795
35,34,32,58,48,203,33,173,OH,988,11188,797
32,29,27,57,42,201,27,174,OH,1060,12085,800
36,33,33,49,45,203,33,175,OH,1089,34837,803
26,22,17,65,37,197,18,176,OH,1112,17537,804
40,37,37,50,47,203,36,177,OH,1004,18795,805
32,29,27,56,42,203,28,178,OH,1129,15548,806
36,35,34,59,52,204,34,179,OH,1129,16028,808
34,29,27,43,31,202,22,180,PA,535,14855,811
51,49,49,54,66,203,55,181,OH,728,17012,817
37,34,31,64,44,204,29,182,OH,781,13441,820
38,34,32,43,38,204,29,183,OH,745,17963,821
36,31,29,37,29,200,21,184,PA,1148,42034,830
35,29,28,34,31,203,24,185,NJ,220,11097,833
24,20,13,80,38,193,14,186,NJ,472,12228,835
42,37,35,48,40,203,29,187,NJ,112,69781,837
37,32,31,40,33,202,24,188,NJ,85,146199,838
36,31,29,36,29,202,22,189,NJ,190,10804,839
30,26,23,49,36,200,22,190,NJ,230,11116,840
29,24,20,50,29,194,15,191,NJ,351,11819,841
32,27,25,28,24,200,20,192,PA,1043,13757,857
39,36,35,44,45,202,38,193,OH,774,41202,886
34,29,27,34,25,199,19,194,NJ,66,26764,893
38,32,30,39,28,193,21,195,NJ,341,14473,896
31,25,23,40,28,193,18,196,NJ,43,11032,897
28,23,18,53,31,196,16,197,NJ,85,12729,898
39,35,35,45,40,204,30,198,NJ,115,24958,899
28,22,18,56,33,194,18,199,NJ,56,11340,900
40,35,34,51,40,203,29,200,NJ,92,18061,902
30,26,23,59,38,200,23,201,NJ,30,16341,908
34,29,26,38,28,199,20,202,NJ,138,15392,909
27,22,17,51,30,194,15,203,NJ,223,12754,912
36,30,28,31,26,194,22,204,NJ,95,19622,915
26,22,15,93,43,192,17,205,NJ,66,26342,916
35,29,27,35,29,197,22,206,NJ,49,14488,918
38,35,34,48,39,203,27,207,NJ,13,11335,922
34,28,25,32,27,198,22,208,NJ,72,10908,923
29,25,22,48,34,199,20,209,PA,846,23273,938
33,28,26,50,35,200,21,210,NJ,325,14950,944
28,23,19,52,36,192,19,211,NJ,712,10248,952
35,30,28,38,33,202,26,212,NJ,180,10521,953
54,54,58,64,57,208,36,213,NE,1860,48520,956
37,36,38,51,52,206,39,214,NE,2152,30787,957
33,30,28,55,40,203,25,215,OH,1240,47821,960
30,27,25,50,36,199,23,216,OH,994,26119,961
34,30,29,43,42,202,33,217,OH,1158,22322,962
33,31,31,40,38,200,29,218,OH,1056,73007,963
34,31,28,47,39,201,29,219,OH,948,32149,965
31,25,21,30,22,192,15,220,PA,328,26800,970
34,29,27,33,27,197,20,221,PA,354,74982,986
32,28,25,44,33,201,24,222,NY,23,26964,987
39,34,34,35,35,202,29,223,NY,7,33275,988
31,30,28,61,49,203,31,224,PA,1309,13975,997
31,25,22,45,31,198,19,225,NJ,200,21457,999
33,27,24,33,25,197,18,226,NJ,13,16264,1033
36,30,28,30,26,194,20,227,NJ,174,66455,1034
41,34,33,41,33,199,27,228,NJ,174,49708,1035
40,37,36,45,47,205,35,229,IA,571,10780,1036
32,26,24,26,23,197,18,230,PA,341,118032,1044
33,29,26,51,35,201,22,231,PA,453,11211,1048
28,23,19,46,31,193,17,232,NJ,46,10402,1053
32,26,24,42,31,198,21,233,NJ,59,12098,1056
29,25,21,51,34,195,20,234,NJ,115,21936,1059
35,32,31,42,34,202,25,235,PA,1161,46320,1080
33,30,27,49,38,202,25,236,NJ,112,49808,1090
35,31,29,40,33,203,25,237,NJ,16,27346,1091
29,23,19,51,32,195,16,238,NJ,75,21085,1092
31,25,21,46,29,195,17,239,NJ,75,13297,1093
32,27,25,57,40,200,23,240,NJ,16,40499,1094
30,24,22,37,28,195,18,241,NJ,220,12171,1095
29,24,19,57,35,196,18,242,NJ,128,30316,1096
38,34,33,43,41,202,32,243,PA,1165,20978,1116
48,47,48,53,51,203,33,244,NE,1923,24907,1130
34,32,31,49,45,203,34,245,PA,751,11761,1132
34,30,26,42,41,200,27,246,PA,1030,14892,1137
34,30,29,39,38,201,29,247,PA,906,20079,1148
33,28,26,40,30,200,22,248,PA,791,13116,1151
38,32,31,39,36,204,28,249,PA,256,88082,1185
30,24,20,62,35,197,18,250,PA,299,10461,1196
30,28,24,70,45,199,26,251,PA,1237,13470,1198
31,29,26,69,51,202,30,252,PA,1155,19767,1201
38,34,34,54,48,203,37,253,PA,1194,32313,1206
31,25,23,26,24,198,19,254,PA,758,19731,1243
34,31,29,51,39,203,27,255,PA,1047,11406,1247
32,26,25,28,35,197,28,256,PA,764,305704,1254
31,27,23,53,39,197,23,257,PA,1089,20313,1273
28,26,22,81,49,197,26,258,PA,1257,13944,1276
32,26,24,41,32,202,23,259,PA,938,15930,1278
27,23,20,58,53,192,26,260,PA,1033,10619,1280
35,33,30,46,38,203,29,261,OH,902,17288,1281
37,31,29,37,29,196,21,262,PA,331,49528,1288
31,27,22,55,34,200,19,263,NJ,13,22844,1331
35,29,27,42,30,201,22,264,NJ,59,42704,1332
35,30,28,33,29,202,24,265,NJ,59,23385,1334
36,31,30,55,42,200,27,266,NJ,82,16008,1335
37,35,35,46,40,203,31,267,NJ,49,13635,1337
33,30,27,53,39,203,26,268,NJ,85,55181,1339
29,23,18,45,28,197,15,269,NJ,56,50814,1340
36,36,38,56,53,202,40,270,OH,1050,18659,1341
35,32,31,45,39,202,29,271,OH,1004,16990,1343
38,34,31,43,32,202,24,272,PA,469,25477,1347
34,32,31,59,50,205,35,273,NE,1286,12459,1352
35,30,28,36,29,200,23,274,NJ,46,12206,1358
31,27,23,49,36,197,22,275,NJ,39,17892,1368
43,41,42,50,45,203,36,276,PA,154,22377,1373
28,23,19,47,30,194,18,277,NJ,213,12307,1381
31,29,26,53,43,203,27,278,NJ,59,84913,1383
33,27,25,44,31,199,20,279,PA,472,18682,1386
39,36,34,49,38,204,28,280,PA,614,20268,1410
40,39,38,57,53,203,37,281,PA,709,10568,1415
29,25,22,59,41,202,25,282,OH,860,10310,1418
30,26,23,56,38,199,23,283,OH,833,47573,1419
45,41,40,55,52,203,41,284,OH,1001,14962,1420
34,30,28,39,31,202,24,285,PA,322,13100,1424
33,28,26,42,32,201,22,286,PA,138,16440,1433
37,31,31,40,32,199,23,287,PA,449,18461,1436
38,33,31,51,37,205,25,288,PA,600,15289,1450
37,33,34,47,43,207,33,289,PA,387,43718,1472
34,30,28,54,39,202,26,290,NJ,26,11045,1483
32,28,25,57,51,201,29,291,NJ,16,18392,1485
31,26,22,21,12,189,10,292,OH,676,25487,1496
36,33,33,47,40,204,30,293,NJ,7,77344,1507
37,35,34,53,44,203,31,294,NJ,161,10233,1509
44,41,40,47,40,201,32,295,NJ,59,10174,1527
39,36,35,40,38,205,32,296,NJ,20,20249,1535
30,26,23,59,46,202,26,297,NJ,30,10795,1537
35,30,26,46,35,200,22,298,NJ,7,10650,1539
